original_query_id,query_text,expected_answer,benchmark_type,source_file,temporal_strategy,pushdown_strategy,stitch_strategy,cache_mode,avg_time_ms,individual_run_times_ms,verification_status,stderr_output,stdout_output
q19,"SELECT q2.personName, q2.awardDate, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT personName, awardDate FROM articles WHERE CONTAINS('Nobel Prize') AND NER(PERSON) BIND personName AND DATE(< 2025) BIND awardDate GRANULARITY SENTENCE) ALIAS q2 ON q1.specificWinnerDate BEFORE q2.awardDate WHERE NER(PERSON, 'Elie Wiesel') BIND specificWinnerName AND CONTAINS('Nobel Prize') AND DATE(< 2025) BIND specificWinnerDate GROUP BY q2.personName, q2.awardDate GRANULARITY SENTENCE ORDER BY COUNT(*)",,2HOP,2hop.txt,naive,none,none,cold,31.494666666666664,32.823;31.926;29.735,SKIPPED,,
q19,"SELECT q2.personName, q2.awardDate, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT personName, awardDate FROM articles WHERE CONTAINS('Nobel Prize') AND NER(PERSON) BIND personName AND DATE(< 2025) BIND awardDate GRANULARITY SENTENCE) ALIAS q2 ON q1.specificWinnerDate BEFORE q2.awardDate WHERE NER(PERSON, 'Elie Wiesel') BIND specificWinnerName AND CONTAINS('Nobel Prize') AND DATE(< 2025) BIND specificWinnerDate GROUP BY q2.personName, q2.awardDate GRANULARITY SENTENCE ORDER BY COUNT(*)",,2HOP,2hop.txt,naive,none,optimized,cold,12.969,14.452;12.155;12.300,SKIPPED,,
q19,"SELECT q2.personName, q2.awardDate, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT personName, awardDate FROM articles WHERE CONTAINS('Nobel Prize') AND NER(PERSON) BIND personName AND DATE(< 2025) BIND awardDate GRANULARITY SENTENCE) ALIAS q2 ON q1.specificWinnerDate BEFORE q2.awardDate WHERE NER(PERSON, 'Elie Wiesel') BIND specificWinnerName AND CONTAINS('Nobel Prize') AND DATE(< 2025) BIND specificWinnerDate GROUP BY q2.personName, q2.awardDate GRANULARITY SENTENCE ORDER BY COUNT(*)",,2HOP,2hop.txt,naive,optimized,none,cold,30.122666666666664,31.181;28.637;30.550,SKIPPED,,
q19,"SELECT q2.personName, q2.awardDate, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT personName, awardDate FROM articles WHERE CONTAINS('Nobel Prize') AND NER(PERSON) BIND personName AND DATE(< 2025) BIND awardDate GRANULARITY SENTENCE) ALIAS q2 ON q1.specificWinnerDate BEFORE q2.awardDate WHERE NER(PERSON, 'Elie Wiesel') BIND specificWinnerName AND CONTAINS('Nobel Prize') AND DATE(< 2025) BIND specificWinnerDate GROUP BY q2.personName, q2.awardDate GRANULARITY SENTENCE ORDER BY COUNT(*)",,2HOP,2hop.txt,naive,optimized,optimized,cold,12.895333333333333,13.274;12.743;12.669,SKIPPED,,
q19,"SELECT q2.personName, q2.awardDate, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT personName, awardDate FROM articles WHERE CONTAINS('Nobel Prize') AND NER(PERSON) BIND personName AND DATE(< 2025) BIND awardDate GRANULARITY SENTENCE) ALIAS q2 ON q1.specificWinnerDate BEFORE q2.awardDate WHERE NER(PERSON, 'Elie Wiesel') BIND specificWinnerName AND CONTAINS('Nobel Prize') AND DATE(< 2025) BIND specificWinnerDate GROUP BY q2.personName, q2.awardDate GRANULARITY SENTENCE ORDER BY COUNT(*)",,2HOP,2hop.txt,nash,none,none,cold,26.649,26.035;27.167;26.745,SKIPPED,,
q19,"SELECT q2.personName, q2.awardDate, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT personName, awardDate FROM articles WHERE CONTAINS('Nobel Prize') AND NER(PERSON) BIND personName AND DATE(< 2025) BIND awardDate GRANULARITY SENTENCE) ALIAS q2 ON q1.specificWinnerDate BEFORE q2.awardDate WHERE NER(PERSON, 'Elie Wiesel') BIND specificWinnerName AND CONTAINS('Nobel Prize') AND DATE(< 2025) BIND specificWinnerDate GROUP BY q2.personName, q2.awardDate GRANULARITY SENTENCE ORDER BY COUNT(*)",,2HOP,2hop.txt,nash,none,optimized,cold,9.744,11.953;9.076;8.203,SKIPPED,,
q19,"SELECT q2.personName, q2.awardDate, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT personName, awardDate FROM articles WHERE CONTAINS('Nobel Prize') AND NER(PERSON) BIND personName AND DATE(< 2025) BIND awardDate GRANULARITY SENTENCE) ALIAS q2 ON q1.specificWinnerDate BEFORE q2.awardDate WHERE NER(PERSON, 'Elie Wiesel') BIND specificWinnerName AND CONTAINS('Nobel Prize') AND DATE(< 2025) BIND specificWinnerDate GROUP BY q2.personName, q2.awardDate GRANULARITY SENTENCE ORDER BY COUNT(*)",,2HOP,2hop.txt,nash,optimized,none,cold,26.104,25.796;26.267;26.249,SKIPPED,,
q19,"SELECT q2.personName, q2.awardDate, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT personName, awardDate FROM articles WHERE CONTAINS('Nobel Prize') AND NER(PERSON) BIND personName AND DATE(< 2025) BIND awardDate GRANULARITY SENTENCE) ALIAS q2 ON q1.specificWinnerDate BEFORE q2.awardDate WHERE NER(PERSON, 'Elie Wiesel') BIND specificWinnerName AND CONTAINS('Nobel Prize') AND DATE(< 2025) BIND specificWinnerDate GROUP BY q2.personName, q2.awardDate GRANULARITY SENTENCE ORDER BY COUNT(*)",,2HOP,2hop.txt,nash,optimized,optimized,cold,16.481333333333335,31.598;9.243;8.603,SKIPPED,,
q20,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(LOCATION) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(LOCATION) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,none,none,cold,7.224333333333334,7.700;6.799;7.174,SKIPPED,,
q20,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(LOCATION) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(LOCATION) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,none,optimized,cold,5.747,7.332;4.883;5.026,SKIPPED,,
q20,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(LOCATION) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(LOCATION) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,optimized,none,cold,8.638,9.595;8.112;8.207,SKIPPED,,
q20,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(LOCATION) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(LOCATION) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,optimized,optimized,cold,5.541666666666667,5.790;5.399;5.436,SKIPPED,,
q20,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(LOCATION) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(LOCATION) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,none,none,cold,8.354666666666667,9.272;7.763;8.029,SKIPPED,,
q20,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(LOCATION) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(LOCATION) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,none,optimized,cold,6.917666666666666,7.596;6.350;6.807,SKIPPED,,
q20,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(LOCATION) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(LOCATION) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,optimized,none,cold,8.690666666666667,8.729;8.804;8.539,SKIPPED,,
q20,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(LOCATION) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(LOCATION) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,optimized,optimized,cold,5.991333333333333,6.264;5.563;6.147,SKIPPED,,
q21,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,none,none,cold,8.366999999999999,10.801;7.882;6.418,SKIPPED,,
q21,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,none,optimized,cold,6.7,9.284;6.678;4.138,SKIPPED,,
q21,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,optimized,none,cold,7.855999999999999,7.819;8.097;7.652,SKIPPED,,
q21,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,optimized,optimized,cold,6.2363333333333335,8.508;4.976;5.225,SKIPPED,,
q21,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,none,none,cold,9.147333333333334,8.629;9.338;9.475,SKIPPED,,
q21,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,none,optimized,cold,7.817333333333333,8.462;6.727;8.263,SKIPPED,,
q21,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,optimized,none,cold,8.897333333333334,10.375;8.262;8.055,SKIPPED,,
q21,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1990,1995]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,optimized,optimized,cold,6.514333333333333,7.119;5.566;6.858,SKIPPED,,
q22,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(COUNTRY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(COUNTRY) BIND quakeLocation AND DATE(INTERSECT [1980,1985]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,none,none,cold,7.356333333333333,7.537;7.664;6.868,SKIPPED,,
q22,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(COUNTRY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(COUNTRY) BIND quakeLocation AND DATE(INTERSECT [1980,1985]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,none,optimized,cold,7.951333333333333,14.086;4.948;4.820,SKIPPED,,
q22,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(COUNTRY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(COUNTRY) BIND quakeLocation AND DATE(INTERSECT [1980,1985]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,optimized,none,cold,8.351333333333335,9.609;8.124;7.321,SKIPPED,,
q22,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(COUNTRY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(COUNTRY) BIND quakeLocation AND DATE(INTERSECT [1980,1985]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,optimized,optimized,cold,5.996333333333333,5.767;6.962;5.260,SKIPPED,,
q22,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(COUNTRY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(COUNTRY) BIND quakeLocation AND DATE(INTERSECT [1980,1985]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,none,none,cold,7.6739999999999995,8.564;7.201;7.257,SKIPPED,,
q22,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(COUNTRY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(COUNTRY) BIND quakeLocation AND DATE(INTERSECT [1980,1985]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,none,optimized,cold,7.492333333333334,11.159;5.457;5.861,SKIPPED,,
q22,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(COUNTRY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(COUNTRY) BIND quakeLocation AND DATE(INTERSECT [1980,1985]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,optimized,none,cold,7.0136666666666665,7.941;5.888;7.212,SKIPPED,,
q22,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(COUNTRY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(COUNTRY) BIND quakeLocation AND DATE(INTERSECT [1980,1985]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,optimized,optimized,cold,5.837666666666666,6.719;5.021;5.773,SKIPPED,,
q23,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1985,1990]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,none,none,cold,15.459666666666665,15.632;15.129;15.618,SKIPPED,,
q23,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1985,1990]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,none,optimized,cold,15.098,16.103;12.510;16.681,SKIPPED,,
q23,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1985,1990]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,optimized,none,cold,14.149333333333333,14.503;13.640;14.305,SKIPPED,,
q23,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1985,1990]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,naive,optimized,optimized,cold,13.935333333333332,14.489;12.457;14.860,SKIPPED,,
q23,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1985,1990]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,none,none,cold,12.529333333333334,13.193;12.667;11.728,SKIPPED,,
q23,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1985,1990]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,none,optimized,cold,12.183666666666667,11.077;13.443;12.031,SKIPPED,,
q23,"SELECT q1.quakeLocation, q1.eventDate, q2.populationFigure, COUNT(*) FROM articles ALIAS q1 JOIN (SELECT locationName, populationFigure FROM articles WHERE DEPENDS('residents', 'nummod', *) BIND populationFigure AND NER(CITY) BIND locationName GROUP BY locationName, populationFigure GRANULARITY SENTENCE) ALIAS q2 ON q1.quakeLocation = q2.locationName WHERE CONTAINS('earthquake') AND NER(CITY) BIND quakeLocation AND DATE(INTERSECT [1985,1990]) BIND eventDate GROUP BY q1.quakeLocation, q1.eventDate, q2.populationFigure GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,2HOP,2hop.txt,nash,optimized,none,cold,13.886000000000001,13.734;12.397;15.527,SKIPPED,,
