original_query_id,query_text,expected_answer,benchmark_type,source_file,temporal_strategy,pushdown_strategy,stitch_strategy,cache_mode,avg_time_ms,individual_run_times_ms,verification_status,stderr_output,stdout_output
q6,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1992) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,optimized,warm,1.859333333333333,2.165;1.662;1.751,FAILED,,
q6,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1992) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,none,warm,14.081666666666669,13.957;14.348;13.940,FAILED,,
q6,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1992) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,optimized,warm,2.535,1.809;2.704;3.092,FAILED,,
q7,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1993) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,none,warm,4.522333333333333,4.285;5.064;4.218,FAILED,,
q7,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1993) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,optimized,warm,2.11,1.929;2.532;1.869,FAILED,,
q7,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1993) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,none,warm,5.575333333333333,6.237;5.369;5.120,FAILED,,
q7,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1993) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,optimized,warm,1.5966666666666667,1.935;1.487;1.368,FAILED,,
q8,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1994) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,none,warm,4.568666666666666,4.473;3.744;5.489,FAILED,,
q8,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1994) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,optimized,warm,1.2023333333333335,1.206;1.121;1.280,FAILED,,
q8,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1994) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,none,warm,5.385000000000001,5.229;4.967;5.959,FAILED,,
q8,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1994) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,optimized,warm,1.3709999999999998,1.150;1.142;1.821,FAILED,,
q9,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1995) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,none,warm,4.114,3.621;3.917;4.804,FAILED,,
q9,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1995) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,optimized,warm,1.1293333333333333,1.058;1.054;1.276,FAILED,,
q9,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1995) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,none,warm,5.523000000000001,4.264;4.271;8.034,FAILED,,
q9,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1995) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,optimized,warm,1.2583333333333335,1.094;1.432;1.249,FAILED,,
q10,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1996) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,none,warm,4.222666666666666,3.537;4.305;4.826,FAILED,,
q10,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1996) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,optimized,warm,1.4906666666666666,1.234;1.681;1.557,FAILED,,
q10,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1996) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,none,warm,4.823333333333333,4.146;4.829;5.495,FAILED,,
q10,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1996) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,optimized,warm,1.5533333333333335,1.357;1.762;1.541,FAILED,,
q11,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1997) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,none,warm,4.139666666666667,3.521;4.243;4.655,FAILED,,
q11,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1997) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,optimized,warm,1.5510000000000002,1.292;1.994;1.367,FAILED,,
q11,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1997) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,none,warm,7.372333333333333,13.277;4.060;4.780,FAILED,,
q11,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1997) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,optimized,warm,1.4146666666666665,1.728;1.286;1.230,FAILED,,
q12,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1998) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,none,warm,4.520666666666666,4.830;3.637;5.095,FAILED,,
q12,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1998) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,optimized,warm,1.2003333333333333,1.365;1.171;1.065,FAILED,,
q12,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1998) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,none,warm,5.2363333333333335,4.933;4.660;6.116,FAILED,,
q12,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1998) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,optimized,warm,1.312,1.101;1.389;1.446,FAILED,,
q13,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1999) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,none,warm,4.933666666666666,6.061;5.122;3.618,FAILED,,
q13,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1999) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,optimized,warm,1.7,2.072;1.587;1.441,FAILED,,
q13,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1999) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,none,warm,4.6933333333333325,5.037;5.039;4.004,FAILED,,
q13,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 1999) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,optimized,warm,1.4023333333333332,1.428;1.549;1.230,FAILED,,
q14,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2000) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,none,warm,4.192,4.880;4.142;3.554,FAILED,,
q14,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2000) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,naive,none,optimized,warm,1.4493333333333334,1.645;1.573;1.130,FAILED,,
q14,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2000) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,none,warm,4.815333333333333,5.074;4.128;5.244,FAILED,,
q14,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2000) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",clinton,1HOP,1hop.txt,nash,none,optimized,warm,1.5106666666666666,1.455;1.180;1.897,FAILED,,
q15,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2001) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,none,warm,4.040333333333334,4.197;3.488;4.436,FAILED,,
q15,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2001) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,optimized,warm,1.72,2.455;1.306;1.399,FAILED,,
q15,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2001) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,none,warm,5.602,5.147;6.061;5.598,FAILED,,
q15,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2001) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,optimized,warm,1.748,1.821;1.848;1.575,FAILED,,
q16,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2002) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,none,warm,6.268000000000001,8.657;4.400;5.747,FAILED,,
q16,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2002) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,optimized,warm,1.3346666666666664,1.411;1.222;1.371,FAILED,,
q16,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2002) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,none,warm,6.168666666666667,5.780;7.820;4.906,FAILED,,
q16,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2002) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,optimized,warm,1.5256666666666667,2.101;1.299;1.177,FAILED,,
q17,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2003) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,none,warm,5.735,4.543;6.339;6.323,FAILED,,
q17,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2003) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,optimized,warm,2.1183333333333336,1.252;2.379;2.724,FAILED,,
q17,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2003) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,none,warm,6.724666666666667,7.944;4.917;7.313,FAILED,,
q17,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2003) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,optimized,warm,1.414,1.241;1.306;1.695,FAILED,,
q18,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2004) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,none,warm,5.315333333333333,4.029;6.447;5.470,FAILED,,
q18,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2004) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,optimized,warm,2.504,2.277;2.725;2.510,FAILED,,
q18,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2004) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,none,warm,7.364666666666667,7.805;6.258;8.031,FAILED,,
q18,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2004) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,optimized,warm,2.1766666666666667,1.429;2.913;2.188,FAILED,,
q19,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2005) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,none,warm,4.934,4.640;5.234;4.928,FAILED,,
q19,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2005) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,optimized,warm,1.7596666666666667,1.756;1.682;1.841,FAILED,,
q19,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2005) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,none,warm,5.738666666666667,6.508;5.096;5.612,FAILED,,
q19,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2005) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,optimized,warm,1.487,1.833;1.369;1.259,FAILED,,
q20,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2006) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,none,warm,5.447,5.750;4.871;5.720,FAILED,,
q20,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2006) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,optimized,warm,1.3636666666666668,1.235;1.483;1.373,FAILED,,
q20,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2006) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,none,warm,5.332333333333334,5.395;5.858;4.744,FAILED,,
q20,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2006) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,optimized,warm,1.5486666666666666,1.692;1.788;1.166,FAILED,,
q21,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2007) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,none,warm,4.087,4.495;4.284;3.482,FAILED,,
q21,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2007) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,naive,none,optimized,warm,1.3676666666666666,1.566;1.450;1.087,FAILED,,
q21,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2007) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,none,warm,5.481000000000001,5.859;5.482;5.102,FAILED,,
q21,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('president') AND CONTAINS('United States') AND DATE(= 2007) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",bush,1HOP,1hop.txt,nash,none,optimized,warm,1.1116666666666666,1.243;1.058;1.034,FAILED,,
q22,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 2006) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",angela merkel,1HOP,1hop.txt,naive,none,none,warm,1.6849999999999998,1.255;2.018;1.782,FAILED,,
q22,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 2006) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",angela merkel,1HOP,1hop.txt,naive,none,optimized,warm,0.9119999999999999,0.753;0.735;1.248,FAILED,,
q22,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 2006) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",angela merkel,1HOP,1hop.txt,nash,none,none,warm,2.345666666666667,2.629;2.208;2.200,FAILED,,
q22,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 2006) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",angela merkel,1HOP,1hop.txt,nash,none,optimized,warm,1.0563333333333333,1.353;0.888;0.928,FAILED,,
q23,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 1997) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",helmut kohl,1HOP,1hop.txt,naive,none,none,warm,1.137,1.019;0.957;1.435,FAILED,,
q23,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 1997) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",helmut kohl,1HOP,1hop.txt,naive,none,optimized,warm,0.8236666666666667,1.040;0.731;0.700,FAILED,,
q23,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 1997) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",helmut kohl,1HOP,1hop.txt,nash,none,none,warm,1.963,2.191;1.824;1.874,FAILED,,
q23,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 1997) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",helmut kohl,1HOP,1hop.txt,nash,none,optimized,warm,0.7883333333333332,0.973;0.698;0.694,FAILED,,
q24,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 1991) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,naive,none,none,warm,1.7173333333333334,1.386;2.577;1.189,SKIPPED,,
q24,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 1991) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,naive,none,optimized,warm,0.887,0.716;1.047;0.898,SKIPPED,,
q24,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 1991) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,nash,none,none,warm,2.754,2.873;3.072;2.317,SKIPPED,,
q24,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('chancellor') AND CONTAINS('germany') AND DATE(= 1991) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,nash,none,optimized,warm,1.1500000000000001,1.183;0.903;1.364,SKIPPED,,
q25,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('prime minister') AND CONTAINS('norway') AND DATE(< 2025) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,naive,none,none,warm,2.3673333333333333,2.489;2.398;2.215,SKIPPED,,
q25,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('prime minister') AND CONTAINS('norway') AND DATE(< 2025) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,naive,none,optimized,warm,2.715,2.698;2.856;2.591,SKIPPED,,
q25,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('prime minister') AND CONTAINS('norway') AND DATE(< 2025) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,nash,none,none,warm,1.6450000000000002,1.680;1.070;2.185,SKIPPED,,
q25,"SELECT p, COUNT(*) FROM articles WHERE CONTAINS('prime minister') AND CONTAINS('norway') AND DATE(< 2025) AND NER(PERSON) BIND p GROUP BY p GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,nash,none,optimized,warm,1.4136666666666666,1.089;1.631;1.521,SKIPPED,,
q26,"SELECT p, country, date, COUNT(*) FROM articles WHERE CONTAINS('prime minister') AND NER(COUNTRY) BIND country AND DATE(< 2025) BIND date AND NER(PERSON) BIND p AND NOT(CONTAINS('president')) GROUP BY p, country, date GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,naive,none,none,warm,22.331333333333333,22.081;22.945;21.968,SKIPPED,,
q26,"SELECT p, country, date, COUNT(*) FROM articles WHERE CONTAINS('prime minister') AND NER(COUNTRY) BIND country AND DATE(< 2025) BIND date AND NER(PERSON) BIND p AND NOT(CONTAINS('president')) GROUP BY p, country, date GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,naive,none,optimized,warm,22.782333333333337,21.185;26.658;20.504,SKIPPED,,
q26,"SELECT p, country, date, COUNT(*) FROM articles WHERE CONTAINS('prime minister') AND NER(COUNTRY) BIND country AND DATE(< 2025) BIND date AND NER(PERSON) BIND p AND NOT(CONTAINS('president')) GROUP BY p, country, date GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,nash,none,none,warm,20.00166666666667,23.222;18.577;18.206,SKIPPED,,
q26,"SELECT p, country, date, COUNT(*) FROM articles WHERE CONTAINS('prime minister') AND NER(COUNTRY) BIND country AND DATE(< 2025) BIND date AND NER(PERSON) BIND p AND NOT(CONTAINS('president')) GROUP BY p, country, date GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,nash,none,optimized,warm,16.627,16.477;16.862;16.542,SKIPPED,,
q27,"SELECT p, country, date, COUNT(*) FROM articles WHERE CONTAINS('prime minister') AND NER(COUNTRY) BIND country AND DATE(= 1991) BIND date AND NER(PERSON) BIND p AND NOT(CONTAINS('president')) GROUP BY p, country, date GRANULARITY SENTENCE ORDER BY COUNT(*) DESC",,1HOP,1hop.txt,naive,none,none,warm,3.292666666666667,3.605;3.032;3.241,SKIPPED,,
